Game Code,Play Number,Period Number,Clock,Offense Team Code,Defense Team Code,Offense Points,Defense Points,Down,Distance,Spot,Play Type,Drive Number,Drive Play
0509042820121013,149,4,,509,428,21,13,4,21,47,PUNT,,
0509042820121013,162,4,143,509,428,21,13,1,10,93,RUSH,21,1
0509042820121013,163,4,138,509,428,21,13,2,9,92,TIMEOUT,,
0509042820121013,164,4,138,509,428,21,13,2,9,92,RUSH,21,1
0509042820121013,165,4,132,509,428,21,13,3,9,92,TIMEOUT,,
0509042820121013,166,4,132,509,428,21,13,3,9,92,RUSH,21,1
0509042820121013,167,4,82,509,428,21,13,4,5,88,TIMEOUT,,
0509042820121013,168,4,82,509,428,21,13,4,5,88,PUNT,,
0509042820121013,173,4,36,509,428,21,13,1,10,32,RUSH,23,1
0463050920121020,2,1,,509,463,0,0,1,10,70,RUSH,1,1
0463050920121020,3,1,,509,463,0,0,2,9,69,RUSH,1,1
0463050920121020,4,1,,509,463,0,0,3,5,65,PASS,1,1
0463050920121020,5,1,,509,463,0,0,4,5,65,PUNT,,
0463050920121020,15,1,681,509,463,0,3,1,10,75,RUSH,3,1
0463050920121020,16,1,,509,463,0,3,2,12,77,RUSH,3,1
0463050920121020,17,1,,509,463,0,3,3,12,77,PASS,3,1
0463050920121020,18,1,,509,463,0,3,4,7,72,PUNT,,
0463050920121020,27,1,397,509,463,0,3,1,10,42,PASS,5,1
0463050920121020,28,1,,509,463,0,3,2,9,41,PASS,5,1
0463050920121020,29,1,,509,463,0,3,3,9,41,RUSH,5,1
0463050920121020,30,1,,509,463,0,3,4,6,38,PUNT,,
0463050920121020,36,1,208,509,463,0,3,1,10,49,PASS,7,1
0463050920121020,37,1,,509,463,0,3,2,6,45,PASS,7,1
0463050920121020,38,1,,509,463,0,3,3,6,45,PASS,7,1
0463050920121020,39,1,,509,463,0,3,4,6,45,PUNT,,
0463050920121020,40,1,174,509,463,0,3,1,10,14,RUSH,8,1
0463050920121020,41,1,,509,463,0,3,2,2,6,RUSH,8,1
0463050920121020,42,1,,509,463,0,3,3,6,10,PASS,8,1
0463050920121020,43,1,95,509,463,6,3,,,3,ATTEMPT,,
0463050920121020,44,1,95,509,463,7,3,,,65,KICKOFF,,
0463050920121020,52,2,850,509,463,7,3,1,10,97,RUSH,10,1
0463050920121020,53,2,,509,463,7,3,2,10,97,RUSH,10,1
0463050920121020,54,2,,509,463,7,3,3,8,95,PASS,10,1
0463050920121020,55,2,,509,463,7,3,4,3,90,PUNT,,
0463050920121020,56,2,742,509,463,7,3,1,10,62,PASS,11,1
0463050920121020,57,2,,509,463,7,3,2,10,62,PENALTY,11,0
0463050920121020,58,2,,509,463,7,3,2,20,72,PASS,11,1
0463050920121020,59,2,,509,463,7,3,3,20,72,RUSH,11,1
0463050920121020,60,2,,509,463,7,3,4,16,68,PUNT,,
0463050920121020,65,2,615,509,463,7,3,1,10,78,RUSH,13,1
0463050920121020,66,2,,509,463,7,3,2,8,76,PENALTY,13,0
0463050920121020,67,2,,509,463,7,3,2,20,88,PASS,13,1
0463050920121020,68,2,,509,463,7,3,3,20,88,RUSH,13,1
0463050920121020,69,2,,509,463,7,3,4,16,84,PUNT,,
0463050920121020,74,2,505,509,463,7,10,1,10,75,RUSH,15,1
0463050920121020,75,2,,509,463,7,10,2,1,66,RUSH,15,1
0463050920121020,76,2,,509,463,7,10,3,1,66,RUSH,15,1
0463050920121020,77,2,,509,463,7,10,1,10,64,RUSH,15,1
0463050920121020,78,2,,509,463,7,10,2,12,66,RUSH,15,1
0463050920121020,79,2,,509,463,7,10,3,11,65,PASS,15,1
0463050920121020,80,2,,509,463,7,10,4,11,65,PUNT,,
0463050920121020,85,2,243,509,463,7,10,1,10,50,PASS,17,1
0463050920121020,86,2,,509,463,7,10,2,6,46,PASS,17,1
0463050920121020,87,2,,509,463,7,10,3,2,42,RUSH,17,1
0463050920121020,88,2,,509,463,7,10,4,1,41,RUSH,17,1
0463050920121020,89,2,,509,463,7,10,1,10,38,PASS,17,1
0463050920121020,90,2,,509,463,7,10,2,10,38,PASS,17,1
0463050920121020,91,2,,509,463,7,10,3,5,33,RUSH,17,1
0463050920121020,92,2,,509,463,7,10,1,10,26,PASS,17,1
0463050920121020,93,2,85,509,463,13,10,,,3,ATTEMPT,,
0463050920121020,94,2,85,509,463,14,10,,,65,KICKOFF,,
0463050920121020,106,3,900,509,463,14,10,,,65,KICKOFF,,
0463050920121020,113,3,784,509,463,14,10,1,10,93,RUSH,20,1
0463050920121020,114,3,,509,463,14,10,2,6,89,PASS,20,1
0463050920121020,115,3,,509,463,14,10,1,10,80,PASS,20,1
0463050920121020,116,3,,509,463,14,10,2,10,80,RUSH,20,1
0463050920121020,117,3,737,509,463,20,10,,,3,ATTEMPT,,
0463050920121020,118,3,737,509,463,21,10,,,65,KICKOFF,,
0463050920121020,128,3,527,509,463,21,10,1,10,62,RUSH,22,1
0463050920121020,129,3,,509,463,21,10,2,7,59,PASS,22,1
0463050920121020,130,3,,509,463,21,10,3,7,59,PENALTY,22,1
0463050920121020,131,3,,509,463,21,10,1,10,44,RUSH,22,1
0463050920121020,132,3,,509,463,21,10,2,10,44,RUSH,22,1
0463050920121020,133,3,,509,463,21,10,3,6,40,PENALTY,22,0
0463050920121020,134,3,,509,463,21,10,3,11,45,PASS,22,1
0463050920121020,135,3,,509,463,21,10,4,11,45,PUNT,,
0463050920121020,141,3,266,509,463,21,10,1,10,96,RUSH,24,1
0463050920121020,142,3,,509,463,21,10,2,7,93,PASS,24,1
0463050920121020,143,3,,509,463,21,10,3,7,93,PASS,24,1
0463050920121020,144,3,,509,463,21,10,4,7,93,PUNT,,
0463050920121020,153,3,69,509,463,21,16,1,10,77,RUSH,26,1
0463050920121020,154,3,,509,463,21,16,2,6,73,PASS,26,1
0463050920121020,155,3,,509,463,21,16,3,6,73,PASS,26,1
0463050920121020,156,3,,509,463,21,16,4,6,73,PUNT,,
0463050920121020,165,4,743,509,463,21,16,1,10,52,RUSH,28,1
0463050920121020,166,4,,509,463,21,16,2,4,46,RUSH,28,1
0463050920121020,167,4,,509,463,21,16,3,2,44,PASS,28,1
0463050920121020,168,4,,509,463,21,16,1,10,36,PASS,28,1
0463050920121020,169,4,,509,463,21,16,2,10,36,PASS,28,1
0463050920121020,170,4,640,509,463,21,16,3,6,32,TIMEOUT,,
0463050920121020,171,4,640,509,463,21,16,3,6,32,RUSH,28,1
0463050920121020,172,4,,509,463,21,16,1,10,14,RUSH,28,1
0463050920121020,173,4,,509,463,21,16,2,6,10,RUSH,28,1
0463050920121020,174,4,,509,463,21,16,3,3,7,RUSH,28,1
0463050920121020,175,4,,509,463,21,16,4,1,5,RUSH,28,1
0463050920121020,176,4,,509,463,21,16,1,3,3,RUSH,28,1
0463050920121020,177,4,511,509,463,27,16,,,3,ATTEMPT,,
0463050920121020,178,4,511,509,463,28,16,,,65,KICKOFF,,
0463050920121020,191,4,355,509,463,28,23,1,10,79,RUSH,30,1
0463050920121020,192,4,,509,463,28,23,2,7,76,RUSH,30,1
0463050920121020,193,4,,509,463,28,23,3,4,73,PASS,30,1
0463050920121020,194,4,,509,463,28,23,4,4,73,PUNT,,
0463050920121020,203,4,128,509,463,28,29,1,10,75,PASS,32,1
0463050920121020,204,4,,509,463,28,29,2,2,67,PASS,32,1
0463050920121020,205,4,,509,463,28,29,1,10,63,PASS,32,1
0463050920121020,206,4,,509,463,28,29,1,10,39,PASS,32,1
0463050920121020,207,4,,509,463,28,29,2,10,39,RUSH,32,1
0463050920121020,208,4,,509,463,28,29,3,7,36,PASS,32,1
0463050920121020,209,4,,509,463,28,29,4,7,36,FIELD_GOAL,32,1
0463050920121020,216,4,8,509,463,28,29,1,10,82,PASS,34,1
0463050920121020,217,4,,509,463,28,29,2,10,82,PASS,34,1
0312050920121027,2,1,,509,312,0,0,1,10,75,RUSH,1,1
0312050920121027,3,1,,509,312,0,0,2,6,71,PASS,1,1
0312050920121027,4,1,,509,312,0,0,3,6,71,RUSH,1,1
0312050920121027,5,1,,509,312,0,0,1,10,53,RUSH,1,1
0312050920121027,6,1,,509,312,0,0,2,8,51,RUSH,1,1
0312050920121027,7,1,,509,312,0,0,3,9,52,RUSH,1,1
0312050920121027,8,1,,509,312,0,0,1,10,32,RUSH,1,1
0312050920121027,9,1,,509,312,0,0,2,9,31,RUSH,1,1
0312050920121027,10,1,,509,312,0,0,1,10,14,RUSH,1,1
0312050920121027,11,1,,509,312,0,0,2,4,8,RUSH,1,1
0312050920121027,12,1,,509,312,0,0,3,1,5,RUSH,1,1
0312050920121027,13,1,686,509,312,6,0,,,3,ATTEMPT,,
0312050920121027,14,1,686,509,312,7,0,,,65,KICKOFF,,
0312050920121027,28,1,277,509,312,7,3,1,10,75,PASS,3,1
0312050920121027,29,1,,509,312,7,3,1,10,65,PASS,3,1
0312050920121027,39,2,891,509,312,7,3,1,10,99,RUSH,5,1
0312050920121027,40,2,,509,312,7,3,1,10,27,RUSH,5,1
0312050920121027,41,2,,509,312,7,3,1,10,16,RUSH,5,1
0312050920121027,42,2,,509,312,7,3,2,1,7,RUSH,5,1
0312050920121027,43,2,,509,312,7,3,1,4,4,RUSH,5,1
0312050920121027,44,2,,509,312,7,3,2,2,2,RUSH,5,1
0312050920121027,45,2,,509,312,7,3,3,2,2,RUSH,5,1
0312050920121027,46,2,704,509,312,13,3,,,3,ATTEMPT,,
0312050920121027,47,2,704,509,312,14,3,,,65,KICKOFF,,
0312050920121027,56,2,488,509,312,14,3,1,10,85,RUSH,7,1
0312050920121027,57,2,,509,312,14,3,2,5,80,PASS,7,1
0312050920121027,58,2,,509,312,14,3,3,1,76,RUSH,7,1
0312050920121027,59,2,,509,312,14,3,1,10,73,PENALTY,7,0
0312050920121027,60,2,,509,312,14,3,1,23,86,RUSH,7,1
0312050920121027,61,2,,509,312,14,3,2,14,77,RUSH,7,1
0312050920121027,62,2,,509,312,14,3,3,7,70,PENALTY,7,0
0312050920121027,63,2,,509,312,14,3,3,12,75,PASS,7,1
0312050920121027,64,2,,509,312,14,3,4,1,64,PUNT,,
0312050920121027,80,2,38,509,312,14,3,1,10,71,RUSH,9,1
0312050920121027,81,3,900,509,312,14,3,,,65,KICKOFF,,
0312050920121027,86,3,782,509,312,14,3,1,4,4,RUSH,11,1
0312050920121027,87,3,778,509,312,20,3,,,3,ATTEMPT,,
0312050920121027,88,3,778,509,312,21,3,,,65,KICKOFF,,
0312050920121027,93,3,726,509,312,21,3,1,10,57,RUSH,13,1
0312050920121027,94,3,,509,312,21,3,2,7,54,RUSH,13,1
0312050920121027,95,3,,509,312,21,3,3,5,52,PASS,13,1
0312050920121027,96,3,,509,312,21,3,1,10,47,PASS,13,1
0312050920121027,97,3,643,509,312,27,3,,,3,ATTEMPT,,
0312050920121027,98,3,643,509,312,28,3,,,65,KICKOFF,,
0312050920121027,105,3,496,509,312,28,3,1,10,71,RUSH,15,1
0312050920121027,106,3,,509,312,28,3,1,10,60,RUSH,15,1
0312050920121027,107,3,,509,312,28,3,2,5,55,RUSH,15,1
0312050920121027,108,3,,509,312,28,3,1,10,49,RUSH,15,1
0312050920121027,109,3,,509,312,28,3,2,9,48,PASS,15,1
0312050920121027,110,3,,509,312,28,3,3,9,48,PASS,15,1
0312050920121027,111,3,,509,312,28,3,4,3,42,PASS,15,1
0312050920121027,126,3,22,509,312,28,10,1,10,85,RUSH,17,1
0312050920121027,127,4,900,509,312,28,10,1,10,74,RUSH,17,1
0312050920121027,128,4,,509,312,28,10,2,6,70,RUSH,17,1
0312050920121027,129,4,,509,312,28,10,1,10,64,RUSH,17,1
0312050920121027,130,4,,509,312,28,10,2,5,59,RUSH,17,1
0312050920121027,131,4,,509,312,28,10,1,10,42,RUSH,17,1
0312050920121027,132,4,,509,312,28,10,2,8,40,RUSH,17,1
0312050920121027,133,4,,509,312,28,10,2,14,46,RUSH,17,1
0312050920121027,134,4,,509,312,28,10,3,5,37,RUSH,17,1
0312050920121027,135,4,,509,312,28,10,1,10,26,RUSH,17,1
0312050920121027,136,4,,509,312,28,10,1,10,15,RUSH,17,1
0312050920121027,137,4,,509,312,28,10,1,3,3,RUSH,17,1
0312050920121027,151,4,397,509,312,28,17,1,10,75,RUSH,19,1
0312050920121027,152,4,,509,312,28,17,2,7,72,RUSH,19,1
0312050920121027,153,4,,509,312,28,17,3,7,72,RUSH,19,1
0312050920121027,154,4,,509,312,28,17,4,11,76,PUNT,,
0312050920121027,168,4,104,509,312,28,17,1,10,76,RUSH,21,1
0312050920121027,169,4,98,509,312,28,17,2,8,74,TIMEOUT,,
0312050920121027,170,4,98,509,312,28,17,2,8,74,RUSH,21,1
0312050920121027,171,4,93,509,312,28,17,3,5,71,TIMEOUT,,
0312050920121027,172,4,93,509,312,28,17,3,5,71,RUSH,21,1
0312050920121027,173,4,,509,312,28,17,1,10,32,RUSH,21,1
0312050920121027,174,4,,509,312,28,17,2,11,33,RUSH,21,1
0509041820121110,1,1,900,509,418,0,0,,,65,KICKOFF,,
0509041820121110,8,1,777,509,418,0,0,1,10,78,RUSH,2,1
0509041820121110,9,1,,509,418,0,0,2,10,78,RUSH,2,1
0509041820121110,10,1,,509,418,0,0,3,12,80,PASS,2,1
0509041820121110,11,1,,509,418,0,0,1,10,61,RUSH,2,1
0509041820121110,12,1,,509,418,0,0,2,11,62,RUSH,2,1
0509041820121110,13,1,,509,418,0,0,1,10,44,RUSH,2,1
0509041820121110,14,1,,509,418,0,0,1,10,23,RUSH,2,1
0509041820121110,15,1,,509,418,0,0,2,8,21,RUSH,2,1
0509041820121110,16,1,,509,418,0,0,1,9,9,RUSH,2,1
0509041820121110,17,1,,509,418,0,0,2,3,3,RUSH,2,1
0509041820121110,18,1,499,509,418,6,0,,,3,ATTEMPT,,
0509041820121110,19,1,499,509,418,7,0,,,65,KICKOFF,,
0509041820121110,34,1,147,509,418,7,7,1,10,74,RUSH,4,1
0509041820121110,35,1,,509,418,7,7,2,9,73,RUSH,4,1
0509041820121110,36,1,,509,418,7,7,3,6,70,PASS,4,1
0509041820121110,37,1,,509,418,7,7,4,6,70,PUNT,,
0509041820121110,43,2,853,509,418,7,7,1,10,97,RUSH,6,1
0509041820121110,44,2,,509,418,7,7,2,8,95,RUSH,6,1
0509041820121110,45,2,,509,418,7,7,1,10,86,RUSH,6,1
0509041820121110,46,2,,509,418,7,7,1,10,56,RUSH,6,1
0509041820121110,47,2,,509,418,7,7,2,9,55,RUSH,6,1
0509041820121110,48,2,,509,418,7,7,3,5,51,RUSH,6,1
0509041820121110,61,2,377,509,418,7,14,1,10,75,RUSH,8,1
0509041820121110,62,2,,509,418,7,14,2,5,70,RUSH,8,1
0509041820121110,63,2,,509,418,7,14,1,10,63,RUSH,8,1
0509041820121110,64,2,,509,418,7,14,2,8,61,RUSH,8,1
0509041820121110,65,2,,509,418,7,14,3,7,60,RUSH,8,1
0509041820121110,66,2,,509,418,7,14,4,6,59,PUNT,,
0509041820121110,72,2,113,509,418,7,14,1,10,56,PASS,10,1
0509041820121110,73,2,,509,418,7,14,2,3,49,RUSH,10,1
0509041820121110,74,2,,509,418,7,14,1,10,44,PASS,10,1
0509041820121110,75,2,60,509,418,7,14,2,6,40,TIMEOUT,,
0509041820121110,76,2,60,509,418,7,14,2,6,40,PASS,10,1
0509041820121110,77,2,,509,418,7,14,3,6,40,PASS,10,1
0509041820121110,78,2,,509,418,7,14,1,10,19,PASS,10,1
0509041820121110,79,2,25,509,418,13,14,,,3,ATTEMPT,,
0509041820121110,80,2,25,509,418,14,14,1,65,65,TIMEOUT,,
0509041820121110,81,2,25,509,418,14,14,,,65,KICKOFF,,
0509041820121110,85,3,900,509,418,14,14,1,10,75,RUSH,12,1
0509041820121110,86,3,,509,418,14,14,2,2,67,RUSH,12,1
0509041820121110,87,3,,509,418,14,14,1,10,56,RUSH,12,1
0509041820121110,88,3,,509,418,14,14,2,12,58,PASS,12,1
0509041820121110,89,3,,509,418,14,14,3,12,58,PASS,12,1
0509041820121110,90,3,,509,418,14,14,1,10,45,RUSH,12,1
0509041820121110,91,3,,509,418,14,14,2,5,40,RUSH,12,1
0509041820121110,92,3,,509,418,14,14,3,1,36,RUSH,12,1
0509041820121110,93,3,,509,418,14,14,1,10,34,RUSH,12,1
0509041820121110,94,3,,509,418,14,14,1,10,23,PASS,12,1
0509041820121110,95,3,660,509,418,20,14,,,3,ATTEMPT,,
0509041820121110,96,3,660,509,418,21,14,,,65,KICKOFF,,
0509041820121110,101,3,567,509,418,21,14,1,10,70,PASS,14,1
0509041820121110,102,3,,509,418,21,14,1,10,56,RUSH,14,1
0509041820121110,103,3,,509,418,21,14,2,7,53,PASS,14,1
0509041820121110,104,3,,509,418,21,14,1,10,44,RUSH,14,1
0509041820121110,105,3,,509,418,21,14,2,8,42,RUSH,14,1
0509041820121110,106,3,,509,418,21,14,3,2,36,RUSH,14,1
0509041820121110,107,3,,509,418,21,14,1,10,32,PASS,14,1
0509041820121110,108,3,,509,418,21,14,2,10,32,RUSH,14,1
0509041820121110,109,3,,509,418,21,14,3,8,30,RUSH,14,1
0509041820121110,110,3,,509,418,21,14,1,10,10,PASS,14,1
0509041820121110,111,3,,509,418,21,14,2,10,10,RUSH,14,1
0509041820121110,112,3,,509,418,21,14,3,8,8,RUSH,14,1
0509041820121110,113,3,,509,418,21,14,4,17,17,FIELD_GOAL,14,1
0509041820121110,114,3,237,509,418,24,14,,,65,KICKOFF,,
0509041820121110,123,3,103,509,418,24,21,1,10,79,RUSH,16,1
0509041820121110,124,3,,509,418,24,21,2,6,75,RUSH,16,1
0509041820121110,125,3,,509,418,24,21,3,5,74,PASS,16,1
0509041820121110,126,4,900,509,418,24,21,1,10,62,RUSH,16,1
0509041820121110,127,4,,509,418,24,21,1,10,50,RUSH,16,1
0509041820121110,128,4,,509,418,24,21,1,15,55,PASS,16,1
0509041820121110,129,4,,509,418,24,21,2,15,55,RUSH,16,1
0509041820121110,130,4,,509,418,24,21,3,9,49,PASS,16,1
0509041820121110,131,4,,509,418,24,21,4,9,49,PUNT,,
0509041820121110,146,4,525,509,418,24,28,1,10,66,RUSH,18,1
0509041820121110,147,4,,509,418,24,28,2,7,63,PASS,18,1
0509041820121110,148,4,,509,418,24,28,3,2,58,RUSH,18,1
0509041820121110,149,4,,509,418,24,28,1,10,56,PASS,18,1
0509041820121110,150,4,,509,418,24,28,2,9,55,RUSH,18,1
0509041820121110,151,4,,509,418,24,28,1,10,40,PENALTY,18,0
0509041820121110,152,4,,509,418,24,28,1,20,50,PASS,18,1
0509041820121110,153,4,,509,418,24,28,1,10,29,RUSH,18,1
0509041820121110,154,4,,509,418,24,28,2,11,30,PENALTY,18,1
0509041820121110,155,4,,509,418,24,28,1,10,15,PASS,18,1
0509041820121110,156,4,239,509,418,30,28,,,3,ATTEMPT,,
0509041820121110,157,4,239,509,418,31,28,,,65,KICKOFF,,
0509041820121110,159,4,217,509,418,31,28,1,10,50,RUSH,20,1
0509041820121110,160,4,211,509,418,31,28,2,7,47,TIMEOUT,,
0509041820121110,161,4,211,509,418,31,28,2,7,47,RUSH,20,1
0509041820121110,162,4,204,509,418,31,28,3,5,45,TIMEOUT,,
0509041820121110,163,4,204,509,418,31,28,3,5,45,RUSH,20,1
0509041820121110,164,4,192,509,418,31,28,4,1,41,TIMEOUT,,
0509041820121110,165,4,192,509,418,31,28,4,1,41,TIMEOUT,,
0509041820121110,166,4,192,509,418,31,28,4,1,41,RUSH,20,1
0509041820121110,167,4,,509,418,31,28,1,10,40,RUSH,20,1
0509041820121110,168,4,,509,418,31,28,2,9,39,RUSH,20,1
0509041820121110,169,4,74,509,418,31,28,3,9,39,TIMEOUT,,
0509041820121110,170,4,74,509,418,31,28,3,9,39,RUSH,20,1
0509041820121110,171,4,,509,418,31,28,4,14,44,PENALTY,20,0
0509041820121110,172,4,,509,418,31,28,4,19,49,PUNT,,
0509041820121110,183,5,,509,418,31,38,1,10,25,RUSH,23,1
0509041820121110,184,5,,509,418,31,38,2,3,18,RUSH,23,1
0509041820121110,185,5,,509,418,31,38,3,1,16,RUSH,23,1
0509041820121110,186,5,,509,418,31,38,4,2,17,TIMEOUT,,
0509041820121110,187,5,,509,418,31,38,4,2,17,TIMEOUT,,
0509041820121110,188,5,,509,418,31,38,4,2,17,RUSH,23,1
0509041620121117,2,1,,509,416,0,0,1,10,75,PASS,1,1
0509041620121117,3,1,,509,416,0,0,2,10,75,PASS,1,1
0509041620121117,4,1,,509,416,0,0,1,10,62,PASS,1,1
0509041620121117,5,1,,509,416,0,0,2,4,56,RUSH,1,1
0509041620121117,6,1,,509,416,0,0,3,2,54,RUSH,1,1
0509041620121117,7,1,,509,416,0,0,1,10,50,RUSH,1,1
0509041620121117,8,1,,509,416,0,0,2,10,50,RUSH,1,1
0509041620121117,9,1,,509,416,0,0,1,10,28,RUSH,1,1
0509041620121117,10,1,,509,416,0,0,2,2,20,PASS,1,1
0509041620121117,11,1,,509,416,0,0,1,10,12,RUSH,1,1
0509041620121117,12,1,,509,416,0,0,2,8,10,PASS,1,1
0509041620121117,13,1,,509,416,0,0,3,6,8,PASS,1,1
0509041620121117,14,1,,509,416,0,0,4,5,7,FIELD_GOAL,1,1
0509041620121117,15,1,533,509,416,3,0,,,65,KICKOFF,,
0509041620121117,21,1,440,509,416,3,0,1,10,76,RUSH,3,1
0509041620121117,22,1,,509,416,3,0,2,9,75,RUSH,3,1
0509041620121117,23,1,,509,416,3,0,3,11,77,PASS,3,1
0509041620121117,24,1,,509,416,3,0,4,11,77,PUNT,,
0509041620121117,30,1,205,509,416,3,0,1,10,98,RUSH,5,1
0509041620121117,31,1,,509,416,3,0,2,11,99,RUSH,5,1
0509041620121117,32,1,163,509,416,3,2,,,80,KICKOFF,,
0509041620121117,46,2,766,509,416,3,5,1,10,84,PASS,7,1
0509041620121117,47,2,,509,416,3,5,2,10,84,RUSH,7,1
0509041620121117,48,2,,509,416,3,5,3,8,82,RUSH,7,1
0509041620121117,49,2,,509,416,3,5,4,8,82,PUNT,,
0509041620121117,63,2,321,509,416,3,5,1,10,96,PASS,9,1
0509041620121117,64,2,,509,416,3,5,2,10,96,RUSH,9,1
0509041620121117,65,2,,509,416,3,5,3,8,94,PASS,9,1
0509041620121117,66,2,,509,416,3,5,1,10,80,PASS,9,1
0509041620121117,67,2,,509,416,3,5,2,6,76,PASS,9,1
0509041620121117,68,2,,509,416,3,5,1,10,69,PASS,9,1
0509041620121117,69,2,,509,416,3,5,2,1,60,PASS,9,1
0509041620121117,70,2,,509,416,3,5,3,1,60,RUSH,9,1
0509041620121117,71,2,,509,416,3,5,1,10,58,PASS,9,1
0509041620121117,72,2,,509,416,3,5,2,10,58,PASS,9,1
0509041620121117,73,2,,509,416,3,5,3,7,55,PASS,9,1
0509041620121117,74,2,,509,416,3,5,4,7,55,PUNT,,
0509041620121117,81,2,88,509,416,3,5,1,10,42,PASS,11,1
0509041620121117,82,2,71,509,416,3,5,2,4,36,TIMEOUT,,
0509041620121117,83,2,71,509,416,3,5,2,4,36,PASS,11,1
0509041620121117,84,2,,509,416,3,5,1,10,21,PASS,11,1
0509041620121117,85,2,,509,416,3,5,2,10,21,PENALTY,11,0
0509041620121117,86,2,55,509,416,3,5,2,15,26,TIMEOUT,,
0509041620121117,87,2,55,509,416,3,5,2,15,26,PASS,11,1
0509041620121117,88,2,,509,416,3,5,3,15,26,PASS,11,1
0509041620121117,89,2,46,509,416,3,5,4,15,26,TIMEOUT,,
0509041620121117,90,2,46,509,416,3,5,4,15,26,FIELD_GOAL,11,1
0509041620121117,91,2,41,509,416,6,5,,,65,KICKOFF,,
0509041620121117,98,2,2,509,416,6,5,1,10,80,RUSH,13,1
0509041620121117,99,3,900,509,416,6,5,,,65,KICKOFF,,
0509041620121117,103,3,846,509,416,12,5,,,3,ATTEMPT,,
0509041620121117,104,3,846,509,416,13,5,,,65,KICKOFF,,
0509041620121117,115,3,577,509,416,13,13,1,10,73,RUSH,16,1
0509041620121117,116,3,,509,416,13,13,2,5,68,PASS,16,1
0509041620121117,117,3,,509,416,13,13,1,10,60,PASS,16,1
0509041620121117,118,3,,509,416,13,13,2,10,60,RUSH,16,1
0509041620121117,119,3,,509,416,13,13,3,8,58,PENALTY,16,1
0509041620121117,120,3,,509,416,13,13,1,10,43,PASS,16,1
0509041620121117,121,3,,509,416,13,13,1,10,19,PASS,16,1
0509041620121117,122,3,,509,416,13,13,1,6,6,PASS,16,1
0509041620121117,123,3,431,509,416,19,13,,,3,ATTEMPT,,
0509041620121117,124,3,431,509,416,20,13,,,65,KICKOFF,,
0509041620121117,129,3,354,509,416,20,13,1,10,71,RUSH,18,1
0509041620121117,130,3,,509,416,20,13,2,11,72,RUSH,18,1
0509041620121117,131,3,,509,416,20,13,3,8,69,PASS,18,1
0509041620121117,132,3,,509,416,20,13,4,8,69,PUNT,,
0509041620121117,134,3,267,509,416,20,13,1,10,65,PASS,20,1
0509041620121117,135,3,,509,416,20,13,2,5,60,PASS,20,1
0509041620121117,136,3,,509,416,20,13,3,5,60,PASS,20,1
0509041620121117,137,3,,509,416,20,13,4,5,60,PUNT,,
0509041620121117,144,3,140,509,416,20,13,1,10,91,RUSH,22,1
0509041620121117,145,3,,509,416,20,13,2,5,86,RUSH,22,1
0509041620121117,146,3,,509,416,20,13,3,2,83,PASS,22,1
0509041620121117,147,3,,509,416,20,13,4,2,83,PUNT,,
0509041620121117,151,3,2,509,416,20,13,1,10,84,PASS,24,1
0509041620121117,152,4,900,509,416,20,13,2,1,75,RUSH,24,1
0509041620121117,153,4,,509,416,20,13,3,1,75,RUSH,24,1
0509041620121117,154,4,,509,416,20,13,4,1,75,PUNT,,
0509041620121117,166,4,556,509,416,20,20,1,10,75,PASS,26,1
0509041620121117,167,4,,509,416,20,20,2,4,69,PASS,26,1
0509041620121117,168,4,,509,416,20,20,1,10,64,PASS,26,1
0509041620121117,169,4,,509,416,20,20,1,10,23,PASS,26,1
0509041620121117,170,4,,509,416,20,20,1,10,13,PASS,26,1
0509041620121117,171,4,,509,416,20,20,2,6,9,PASS,26,1
0509041620121117,172,4,,509,416,20,20,3,6,9,PASS,26,1
0509041620121117,173,4,,509,416,20,20,4,6,9,FIELD_GOAL,26,1
0509041620121117,174,4,450,509,416,23,20,,,65,KICKOFF,,
0509041620121117,185,4,166,509,416,23,20,1,10,88,RUSH,28,1
0509041620121117,186,4,160,509,416,23,20,2,10,88,TIMEOUT,,
0509041620121117,187,4,160,509,416,23,20,2,10,88,PENALTY,28,1
0509041620121117,188,4,,509,416,23,20,1,10,82,PASS,28,1
0509041620121117,189,4,,509,416,23,20,1,10,60,PASS,28,1
0509041620121117,190,4,111,509,416,23,20,2,5,55,TIMEOUT,,
0509041620121117,191,4,111,509,416,23,20,2,5,55,TIMEOUT,,
0509041620121117,192,4,111,509,416,23,20,2,5,55,PASS,28,1
0509041620121117,193,4,,509,416,23,20,3,5,55,RUSH,28,1
0509041620121117,194,4,99,509,416,23,20,4,1,51,TIMEOUT,,
0509041620121117,195,4,99,509,416,23,20,4,1,51,PUNT,,
0509041620121117,200,4,69,509,416,23,20,1,10,20,RUSH,30,1
0509041620121117,201,4,,509,416,23,20,2,12,22,RUSH,30,1
0301050920121124,1,1,900,509,301,0,0,,,65,KICKOFF,,
0301050920121124,17,1,538,509,301,0,7,1,10,42,RUSH,2,1
0301050920121124,18,1,,509,301,0,7,2,4,36,PASS,2,1
0301050920121124,19,1,,509,301,0,7,1,10,28,PASS,2,1
0301050920121124,20,1,,509,301,0,7,2,7,25,PASS,2,1
0301050920121124,21,1,,509,301,0,7,3,9,27,PASS,2,1
0301050920121124,22,1,,509,301,0,7,4,9,27,FIELD_GOAL,2,1
